id,year,position,subject,answer,url,infographic_url
UPSCPRELI1997GS01089,1997,89,history,D,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01089,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01089.webp
UPSCPRELI1997GS01090,1997,90,economy,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01090,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01090.webp
UPSCPRELI1997GS01091,1997,91,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01091,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01091.webp
UPSCPRELI1997GS01092,1997,92,geography,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01092,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01092.webp
UPSCPRELI1997GS01093,1997,93,history,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01093,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01093.webp
UPSCPRELI1997GS01094,1997,94,economy,D,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01094,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01094.webp
UPSCPRELI1997GS01095,1997,95,geography,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01095,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01095.webp
UPSCPRELI1997GS01096,1997,96,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01096,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01096.webp
UPSCPRELI1997GS01097,1997,97,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01097,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01097.webp
UPSCPRELI1997GS01098,1997,98,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01098,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01098.webp
UPSCPRELI1997GS01099,1997,99,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01099,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01099.webp
UPSCPRELI1997GS01100,1997,100,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01100,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01100.webp
UPSCPRELI1997GS01101,1997,101,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01101,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01101.webp
UPSCPRELI1997GS01102,1997,102,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01102,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01102.webp
UPSCPRELI1997GS01103,1997,103,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01103,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01103.webp
UPSCPRELI1997GS01104,1997,104,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01104,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01104.webp
UPSCPRELI1997GS01105,1997,105,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01105,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01105.webp
UPSCPRELI1997GS01106,1997,106,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01106,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01106.webp
UPSCPRELI1997GS01107,1997,107,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01107,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01107.webp
UPSCPRELI1997GS01108,1997,108,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01108,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01108.webp
UPSCPRELI1997GS01109,1997,109,geography,C,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01109,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01109.webp
UPSCPRELI1997GS01110,1997,110,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01110,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01110.webp
UPSCPRELI1997GS01111,1997,111,geography,C,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01111,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01111.webp
UPSCPRELI1997GS01112,1997,112,economy,C,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01112,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01112.webp
UPSCPRELI1997GS01113,1997,113,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01113,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01113.webp
UPSCPRELI1997GS01114,1997,114,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01114,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01114.webp
UPSCPRELI1997GS01115,1997,115,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01115,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01115.webp
UPSCPRELI1997GS01116,1997,116,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01116,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01116.webp
UPSCPRELI1997GS01117,1997,117,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01117,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01117.webp
UPSCPRELI1997GS01118,1997,118,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01118,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01118.webp
UPSCPRELI1997GS01119,1997,119,economy,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01119,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01119.webp
UPSCPRELI1997GS01120,1997,120,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01120,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01120.webp
UPSCPRELI1997GS01121,1997,121,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01121,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01121.webp
UPSCPRELI1997GS01122,1997,122,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01122,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01122.webp
UPSCPRELI1997GS01123,1997,123,geography,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01123,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01123.webp
UPSCPRELI1997GS01124,1997,124,economy,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01124,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01124.webp
UPSCPRELI1997GS01125,1997,125,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01125,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01125.webp
UPSCPRELI1997GS01126,1997,126,,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01126,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01126.webp
UPSCPRELI1997GS01127,1997,127,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01127,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01127.webp
UPSCPRELI1997GS01128,1997,128,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01128,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01128.webp
UPSCPRELI1997GS01129,1997,129,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01129,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01129.webp
UPSCPRELI1997GS01130,1997,130,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01130,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01130.webp
UPSCPRELI1997GS01131,1997,131,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01131,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01131.webp
UPSCPRELI1997GS01132,1997,132,geography,B,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01132,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01132.webp
UPSCPRELI1997GS01133,1997,133,,A,https://www.dalvoy.com/upsc/prelims/1997/q/UPSCPRELI1997GS01133,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1997/UPSCPRELI1997GS01133.webp
UPSCPRELI1998GS01001,1998,1,economy,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01001,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01001.webp
UPSCPRELI1998GS01002,1998,2,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01002,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01002.webp
UPSCPRELI1998GS01003,1998,3,geography,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01003,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01003.webp
UPSCPRELI1998GS01004,1998,4,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01004,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01004.webp
UPSCPRELI1998GS01005,1998,5,geography,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01005,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01005.webp
UPSCPRELI1998GS01006,1998,6,history,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01006,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01006.webp
UPSCPRELI1998GS01007,1998,7,economy,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01007,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01007.webp
UPSCPRELI1998GS01008,1998,8,economy,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01008,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01008.webp
UPSCPRELI1998GS01009,1998,9,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01009,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01009.webp
UPSCPRELI1998GS01010,1998,10,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01010,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01010.webp
UPSCPRELI1998GS01011,1998,11,economy,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01011,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01011.webp
UPSCPRELI1998GS01012,1998,12,history,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01012,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01012.webp
UPSCPRELI1998GS01013,1998,13,economy,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01013,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01013.webp
UPSCPRELI1998GS01014,1998,14,economy,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01014,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01014.webp
UPSCPRELI1998GS01015,1998,15,geography,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01015,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01015.webp
UPSCPRELI1998GS01016,1998,16,economy,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01016,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01016.webp
UPSCPRELI1998GS01017,1998,17,art-and-culture,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01017,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01017.webp
UPSCPRELI1998GS01018,1998,18,geography,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01018,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01018.webp
UPSCPRELI1998GS01019,1998,19,art-and-culture,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01019,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01019.webp
UPSCPRELI1998GS01020,1998,20,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01020,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01020.webp
UPSCPRELI1998GS01021,1998,21,art-and-culture,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01021,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01021.webp
UPSCPRELI1998GS01022,1998,22,history,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01022,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01022.webp
UPSCPRELI1998GS01023,1998,23,history,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01023,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01023.webp
UPSCPRELI1998GS01024,1998,24,history,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01024,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01024.webp
UPSCPRELI1998GS01025,1998,25,history,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01025,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01025.webp
UPSCPRELI1998GS01026,1998,26,history,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01026,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01026.webp
UPSCPRELI1998GS01027,1998,27,history,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01027,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01027.webp
UPSCPRELI1998GS01028,1998,28,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01028,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01028.webp
UPSCPRELI1998GS01029,1998,29,history,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01029,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01029.webp
UPSCPRELI1998GS01030,1998,30,history,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01030,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01030.webp
UPSCPRELI1998GS01031,1998,31,history,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01031,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01031.webp
UPSCPRELI1998GS01032,1998,32,geography,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01032,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01032.webp
UPSCPRELI1998GS01033,1998,33,economy,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01033,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01033.webp
UPSCPRELI1998GS01034,1998,34,history,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01034,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01034.webp
UPSCPRELI1998GS01035,1998,35,history,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01035,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01035.webp
UPSCPRELI1998GS01036,1998,36,history,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01036,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01036.webp
UPSCPRELI1998GS01037,1998,37,geography,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01037,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01037.webp
UPSCPRELI1998GS01038,1998,38,economy,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01038,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01038.webp
UPSCPRELI1998GS01039,1998,39,history,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01039,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01039.webp
UPSCPRELI1998GS01040,1998,40,art-and-culture,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01040,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01040.webp
UPSCPRELI1998GS01041,1998,41,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01041,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01041.webp
UPSCPRELI1998GS01042,1998,42,economy,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01042,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01042.webp
UPSCPRELI1998GS01043,1998,43,history,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01043,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01043.webp
UPSCPRELI1998GS01044,1998,44,history,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01044,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01044.webp
UPSCPRELI1998GS01046,1998,45,history,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01046,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01046.webp
UPSCPRELI1998GS01047,1998,46,economy,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01047,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01047.webp
UPSCPRELI1998GS01048,1998,47,geography,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01048,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01048.webp
UPSCPRELI1998GS01049,1998,48,geography,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01049,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01049.webp
UPSCPRELI1998GS01050,1998,49,economy,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01050,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01050.webp
UPSCPRELI1998GS01051,1998,50,geography,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01051,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01051.webp
UPSCPRELI1998GS01052,1998,51,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01052,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01052.webp
UPSCPRELI1998GS01053,1998,52,history,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01053,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01053.webp
UPSCPRELI1998GS01054,1998,53,geography,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01054,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01054.webp
UPSCPRELI1998GS01055,1998,54,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01055,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01055.webp
UPSCPRELI1998GS01056,1998,55,history,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01056,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01056.webp
UPSCPRELI1998GS01057,1998,56,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01057,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01057.webp
UPSCPRELI1998GS01058,1998,57,geography,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01058,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01058.webp
UPSCPRELI1998GS01059,1998,58,history,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01059,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01059.webp
UPSCPRELI1998GS01060,1998,59,geography,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01060,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01060.webp
UPSCPRELI1998GS01061,1998,60,economy,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01061,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01061.webp
UPSCPRELI1998GS01062,1998,61,history,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01062,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01062.webp
UPSCPRELI1998GS01063,1998,62,history,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01063,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01063.webp
UPSCPRELI1998GS01064,1998,63,history,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01064,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01064.webp
UPSCPRELI1998GS01065,1998,64,history,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01065,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01065.webp
UPSCPRELI1998GS01066,1998,65,history,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01066,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01066.webp
UPSCPRELI1998GS01067,1998,66,economy,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01067,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01067.webp
UPSCPRELI1998GS01068,1998,67,history,D,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01068,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01068.webp
UPSCPRELI1998GS01069,1998,68,geography,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01069,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01069.webp
UPSCPRELI1998GS01070,1998,69,history,B,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01070,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01070.webp
UPSCPRELI1998GS01071,1998,70,history,C,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01071,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01071.webp
UPSCPRELI1998GS01072,1998,71,economy,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01072,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01072.webp
UPSCPRELI1998GS01073,1998,72,history,A,https://www.dalvoy.com/upsc/prelims/1998/q/UPSCPRELI1998GS01073,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/1998/UPSCPRELI1998GS01073.webp
